metric,approach,instance,value,prompt_ver,sample_feature,stratum,document_id,document_classes
jaccardms,GPT_3_Turbo_16K,expected,0.0010893246187363,text2kg_prompt3,pset_length,stratum_0,f87cfd8a61445a4006edad7783617b77,ItemList
semantic,GPT_3_Turbo_16K,pred,0.3685897435897436,text2kg_prompt3,pset_length,stratum_0,f87cfd8a61445a4006edad7783617b77,ItemList
semantic,GPT_3_Turbo_16K,expected,0.5,text2kg_prompt3,pset_length,stratum_0,f87cfd8a61445a4006edad7783617b77,ItemList
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,8a3ce9c4aaac195e8e6ddee90fde846f,Course
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,8a3ce9c4aaac195e8e6ddee90fde846f,Course
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,174829f2919301d680a939c34b8a7780,Organization
semantic,GPT_3_Turbo_16K,expected,0.5,text2kg_prompt3,pset_length,stratum_0,174829f2919301d680a939c34b8a7780,Organization
factual,GPT_3_Turbo_16K,pred,0.7692307692307693,text2kg_prompt3,pset_length,stratum_0,8a3ce9c4aaac195e8e6ddee90fde846f,Course
factual,GPT_3_Turbo_16K,expected,0.8947368421052632,text2kg_prompt3,pset_length,stratum_0,8a3ce9c4aaac195e8e6ddee90fde846f,Course
jaccardms,GPT_3_Turbo_16K,pred,0.5833333333333334,text2kg_prompt3,pset_length,stratum_0,23575490ba2b452ef3040557b1043ea9,Product
jaccardms,GPT_3_Turbo_16K,expected,0.75,text2kg_prompt3,pset_length,stratum_0,23575490ba2b452ef3040557b1043ea9,Product
shacl,GPT_3_Turbo_16K,pred,0.95000000125,text2kg_prompt3,pset_length,stratum_0,65c0aa5ccbca005da10b8cd0053bbb1f,EducationalOrganization
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,65c0aa5ccbca005da10b8cd0053bbb1f,EducationalOrganization
factual,GPT_3_Turbo_16K,pred,0.4054054054054054,text2kg_prompt3,pset_length,stratum_0,65c0aa5ccbca005da10b8cd0053bbb1f,EducationalOrganization
factual,GPT_3_Turbo_16K,expected,0.5714285714285714,text2kg_prompt3,pset_length,stratum_0,65c0aa5ccbca005da10b8cd0053bbb1f,EducationalOrganization
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,65c0aa5ccbca005da10b8cd0053bbb1f,EducationalOrganization
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,65c0aa5ccbca005da10b8cd0053bbb1f,EducationalOrganization
factual,GPT_3_Turbo_16K,pred,0.6666666666666666,text2kg_prompt3,pset_length,stratum_0,75fd9651b8d7b5807cdd6da441b1bc84,Review
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,75fd9651b8d7b5807cdd6da441b1bc84,Review
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,23575490ba2b452ef3040557b1043ea9,Product
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,23575490ba2b452ef3040557b1043ea9,Product
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,23575490ba2b452ef3040557b1043ea9,Product
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,23575490ba2b452ef3040557b1043ea9,Product
jaccardms,GPT_3_Turbo_16K,pred,0.9655172413793104,text2kg_prompt3,pset_length,stratum_0,371a8cb5b6376e4b439888947cbef875,Attorney
jaccardms,GPT_3_Turbo_16K,expected,0.1379310344827586,text2kg_prompt3,pset_length,stratum_0,371a8cb5b6376e4b439888947cbef875,Attorney
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,371a8cb5b6376e4b439888947cbef875,Attorney
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,371a8cb5b6376e4b439888947cbef875,Attorney
jaccardms,GPT_3_Turbo_16K,pred,0.9622641509433962,text2kg_prompt3,pset_length,stratum_0,65c0aa5ccbca005da10b8cd0053bbb1f,EducationalOrganization
jaccardms,GPT_3_Turbo_16K,expected,0.1132075471698113,text2kg_prompt3,pset_length,stratum_0,65c0aa5ccbca005da10b8cd0053bbb1f,EducationalOrganization
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,75fd9651b8d7b5807cdd6da441b1bc84,Review
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,75fd9651b8d7b5807cdd6da441b1bc84,Review
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,75fd9651b8d7b5807cdd6da441b1bc84,Review
semantic,GPT_3_Turbo_16K,expected,0.8571428571428571,text2kg_prompt3,pset_length,stratum_0,75fd9651b8d7b5807cdd6da441b1bc84,Review
jaccardms,GPT_3_Turbo_16K,pred,0.5714285714285714,text2kg_prompt3,pset_length,stratum_0,75fd9651b8d7b5807cdd6da441b1bc84,Review
jaccardms,GPT_3_Turbo_16K,expected,0.8571428571428571,text2kg_prompt3,pset_length,stratum_0,75fd9651b8d7b5807cdd6da441b1bc84,Review
factual,GPT_3_Turbo_16K,pred,0.8,text2kg_prompt3,pset_length,stratum_0,23575490ba2b452ef3040557b1043ea9,Product
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,23575490ba2b452ef3040557b1043ea9,Product
jaccardms,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,4e9778147228c75d1f92706cce44aeaf,SportsTeam
jaccardms,GPT_3_Turbo_16K,expected,0.1111111111111111,text2kg_prompt3,pset_length,stratum_0,4e9778147228c75d1f92706cce44aeaf,SportsTeam
jaccardms,GPT_3_Turbo_16K,pred,0.4666666666666667,text2kg_prompt3,pset_length,stratum_0,3da452fabc67f82f6835ab646ec33145,WebPage
jaccardms,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,3da452fabc67f82f6835ab646ec33145,WebPage
shacl,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,Corporation
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,Corporation
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,Corporation
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,Corporation
semantic,GPT_3_Turbo_16K,pred,0.9090909090909092,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,Corporation
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,Corporation
jaccardms,GPT_3_Turbo_16K,pred,0.95,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,Corporation
jaccardms,GPT_3_Turbo_16K,expected,0.25,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,Corporation
shacl,GPT_3_Turbo_16K,pred,0.42857151020407,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebPage
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebPage
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebPage
factual,GPT_3_Turbo_16K,expected,0.8,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebPage
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebPage
semantic,GPT_3_Turbo_16K,expected,0.75,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebPage
jaccardms,GPT_3_Turbo_16K,pred,0.2777777777777778,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebPage
jaccardms,GPT_3_Turbo_16K,expected,0.9166666666666666,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebPage
shacl,GPT_3_Turbo_16K,pred,0.6666667777777407,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebSite
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebSite
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebSite
factual,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebSite
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebSite
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebSite
jaccardms,GPT_3_Turbo_16K,pred,0.238095238095238,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebSite
jaccardms,GPT_3_Turbo_16K,expected,0.9047619047619048,text2kg_prompt3,pset_length,stratum_0,ff54b11443138f583d50d2ebb03c0936,WebSite
shacl,GPT_3_Turbo_16K,pred,0.9583333350694444,text2kg_prompt3,pset_length,stratum_0,83663beec8df3c85de23e5f05a95cf30,AboutPage
shacl,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,83663beec8df3c85de23e5f05a95cf30,AboutPage
factual,GPT_3_Turbo_16K,pred,0.8260869565217391,text2kg_prompt3,pset_length,stratum_0,83663beec8df3c85de23e5f05a95cf30,AboutPage
factual,GPT_3_Turbo_16K,expected,0.8,text2kg_prompt3,pset_length,stratum_0,83663beec8df3c85de23e5f05a95cf30,AboutPage
semantic,GPT_3_Turbo_16K,pred,0.9473684210526316,text2kg_prompt3,pset_length,stratum_0,83663beec8df3c85de23e5f05a95cf30,AboutPage
semantic,GPT_3_Turbo_16K,expected,1.0,text2kg_prompt3,pset_length,stratum_0,83663beec8df3c85de23e5f05a95cf30,AboutPage
jaccardms,GPT_3_Turbo_16K,pred,0.5,text2kg_prompt3,pset_length,stratum_0,010fe200abe39e41b44cc685ea3daaaf,Review
jaccardms,GPT_3_Turbo_16K,expected,0.875,text2kg_prompt3,pset_length,stratum_0,010fe200abe39e41b44cc685ea3daaaf,Review
jaccardms,GPT_3_Turbo_16K,pred,0.9285714285714286,text2kg_prompt3,pset_length,stratum_0,2861c11e395ff8497f9a00db7d7cf4c2,HowTo
jaccardms,GPT_3_Turbo_16K,expected,0.5476190476190477,text2kg_prompt3,pset_length,stratum_0,2861c11e395ff8497f9a00db7d7cf4c2,HowTo
semantic,GPT_3_Turbo_16K,pred,0.875,text2kg_prompt3,pset_length,stratum_0,2861c11e395ff8497f9a00db7d7cf4c2,HowTo
semantic,GPT_3_Turbo_16K,expected,0.7692307692307693,text2kg_prompt3,pset_length,stratum_0,2861c11e395ff8497f9a00db7d7cf4c2,HowTo
factual,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,3da452fabc67f82f6835ab646ec33145,WebPage
factual,GPT_3_Turbo_16K,expected,0.875,text2kg_prompt3,pset_length,stratum_0,3da452fabc67f82f6835ab646ec33145,WebPage
semantic,GPT_3_Turbo_16K,pred,1.0,text2kg_prompt3,pset_length,stratum_0,3da452fabc67f82f6835ab646ec33145,WebPage
semantic,GPT_3_Turbo_16K,expected,0.8571428571428571,text2kg_prompt3,pset_length,stratum_0,3da452fabc67f82f6835ab646ec33145,WebPage
jaccardms,GPT_3_Turbo_16K,pred,0.92,text2kg_prompt3,pset_length,stratum_0,461877c6234249d487be88ca353779a0,CheckoutPage_CollectionPage
jaccardms,GPT_3_Turbo_16K,expected,0.2,text2kg_prompt3,pset_length,stratum_0,461877c6234249d487be88ca353779a0,CheckoutPage_CollectionPage
factual,GPT_3_Turbo_16K,pred,0.2857142857142857,text2kg_prompt3,pset_length,stratum_0,4e9778147228c75d1f92706cce44aeaf,SportsTeam
factual,GPT_3_Turbo_16K,expected,0.0,text2kg_prompt3,pset_length,stratum_0,4e9778147228c75d1f92706cce44aeaf,SportsTeam
factual,GPT_4_Turbo_Preview,pred,0.8571428571428571,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
factual,GPT_4_Turbo_Preview,expected,0.7619047619047619,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
jaccardms,GPT_4_Turbo_Preview,pred,0.7108433734939759,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.4698795180722891,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
shacl,GPT_4_Turbo_Preview,pred,0.8181818264462806,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
factual,GPT_4_Turbo_Preview,pred,0.9166666666666666,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
factual,GPT_4_Turbo_Preview,expected,0.8333333333333334,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.5862068965517241,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
jaccardms,GPT_4_Turbo_Preview,expected,0.8620689655172413,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
shacl,GPT_4_Turbo_Preview,expected,0.9375000019531248,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,0.9272727272727272,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
semantic,GPT_4_Turbo_Preview,expected,0.96,text2kg_prompt3,pset_length,stratum_2,f8ec530d1621c930ad6182e1d71cc3c1,HomeAndConstructionBusiness
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,1f4045db11d90414c07f1bd73f8979ab,ProfessionalService
jaccardms,GPT_4_Turbo_Preview,pred,0.4383561643835616,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.7534246575342466,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,0.9285714285714286,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,0.9230769230769232,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
shacl,GPT_4_Turbo_Preview,expected,0.9375000019531248,text2kg_prompt3,pset_length,stratum_2,345759b16a979ca20c5e22ef78c9c3a4,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.4324324324324324,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.945945945945946,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.3809523809523809,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
jaccardms,GPT_4_Turbo_Preview,expected,0.9523809523809524,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
semantic,GPT_4_Turbo_Preview,pred,0.8571428571428571,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
semantic,GPT_4_Turbo_Preview,expected,0.9090909090909092,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
factual,GPT_4_Turbo_Preview,pred,0.875,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
factual,GPT_4_Turbo_Preview,expected,0.8387096774193549,text2kg_prompt3,pset_length,stratum_2,690a9803a4ff14a368e32559f16ba3c9,LocalBusiness
shacl,GPT_4_Turbo_Preview,pred,0.975000000625,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
semantic,GPT_4_Turbo_Preview,expected,0.9433962264150944,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
shacl,GPT_4_Turbo_Preview,pred,0.9473684238227146,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
shacl,GPT_4_Turbo_Preview,expected,0.9843750002441406,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
factual,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
factual,GPT_4_Turbo_Preview,expected,0.7857142857142857,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
factual,GPT_4_Turbo_Preview,pred,0.7777777777777778,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
factual,GPT_4_Turbo_Preview,expected,0.873015873015873,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
factual,GPT_4_Turbo_Preview,pred,0.238095238095238,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
factual,GPT_4_Turbo_Preview,expected,0.1967213114754098,text2kg_prompt3,pset_length,stratum_2,5fce248e1159df54508d5fdd300b94a7,LocalBusiness
factual,GPT_4_Turbo_Preview,pred,0.9411764705882352,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
factual,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,0.875,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.35,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
jaccardms,GPT_4_Turbo_Preview,expected,0.9166666666666666,text2kg_prompt3,pset_length,stratum_2,12a84c0d78bc1915e9726cff734c96b9,ProfessionalService
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
shacl,GPT_4_Turbo_Preview,expected,0.9767441865873444,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
semantic,GPT_4_Turbo_Preview,expected,0.8823529411764706,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
shacl,GPT_4_Turbo_Preview,pred,0.9729729737034332,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
shacl,GPT_4_Turbo_Preview,expected,0.9629629643347052,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
factual,GPT_4_Turbo_Preview,pred,0.7567567567567568,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
factual,GPT_4_Turbo_Preview,expected,0.6538461538461539,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
factual,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
factual,GPT_4_Turbo_Preview,expected,0.8095238095238095,text2kg_prompt3,pset_length,stratum_2,1e13a061cd2df273dbb4fc7e927b3c31,Recipe
jaccardms,GPT_4_Turbo_Preview,pred,0.9672131147540984,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.1639344262295081,text2kg_prompt3,pset_length,stratum_2,edfa24b6cdd3ee511d745ae6eccef7ae,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.92,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.2933333333333333,text2kg_prompt3,pset_length,stratum_2,01960fe2283a00855e55b86932ef56a0,HomeAndConstructionBusiness
shacl,GPT_4_Turbo_Preview,pred,0.9310344839476812,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
shacl,GPT_4_Turbo_Preview,expected,0.8636363667355371,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
factual,GPT_4_Turbo_Preview,pred,0.9090909090909092,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
factual,GPT_4_Turbo_Preview,expected,0.8717948717948718,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,0.75,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
shacl,GPT_4_Turbo_Preview,pred,0.7179487251808019,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
shacl,GPT_4_Turbo_Preview,expected,0.6750000081249998,text2kg_prompt3,pset_length,stratum_2,ea6b7c4d93c6dc515524c6e551025795,Apartment_Product
jaccardms,GPT_4_Turbo_Preview,pred,0.7307692307692307,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.5384615384615384,text2kg_prompt3,pset_length,stratum_2,d816e2dafc06a8f0deeeb359de91b39c,ProfessionalService_LocalBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.8974358974358975,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
jaccardms,GPT_4_Turbo_Preview,expected,0.4102564102564102,text2kg_prompt3,pset_length,stratum_2,c8afef441271b00c09c4b46d7c4c5cf6,TouristAttraction_LocalBusiness_Pond
